"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","TIN","ProductId","StandardComponentId","EnrolleeContractRateDeterminationRule","TwoParentFamilyMaxDependentsRule","SingleParentFamilyMaxDependentsRule","DependentMaximumAgRule","ChildrenOnlyContractMaxChildrenRule","DomesticPartnerAsSpouseIndicator","SameSexPartnerAsSpouseIndicator","AgeDeterminationRule","MinimumTobaccoFreeMonthsRule","CohabitationRule","RowNumber","MarketCoverage","DentalOnlyPlan"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770005","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770007","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770008","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770009","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770010","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770011","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770012","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770013","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770014","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770015","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770016","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770017","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770018","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770019","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770020","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770021","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770022","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770023","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770024","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770025","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770026","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770027","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770028","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770029","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770030","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770031","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770032","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770033","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770034","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770035","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
"2016","TX","33602","HIOS","8","2015-08-26 09:56:12","33602","36-1236610","33602TX077","33602TX0770036","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10","Individual","No"
